Vehicle 1 Gap Error Rate,Vehicle 2 Gap Error Rate,Vehicle 3 Gap Error Rate,Vehicle 4 Gap Error Rate
1.4132088048239866,1.145400889162452,-0.7058477221463133,-3.139037916633849
-2.7830336453057853,-2.9640412276499206,1.6329592690792478,0.7760453498096862
1.3262792478192469,1.1829465840910154,-3.3279283676467033,-1.6095159343987226
-2.173319446964699,-1.2112283824345282,1.6378877579258246,1.1755806249241803
1.6655769497954378,0.8997608545340159,-1.6145732782003128,-1.173698546496679
-2.042285492631369,-1.010973453197056,1.712847922876401,0.8936423790257193
1.1401242289354097,0.7218983341724491,-1.620791686741921,-0.9801425478268174
-2.0736609518496856,-0.877585471097286,1.7171262138368386,0.711052436353127
1.0033134532785062,0.565238436621379,-1.5807438118168151,-0.8463913890254806
-1.927251620578551,-0.7630772726491818,1.702569096406709,0.5519838099071265
0.41938219999431964,0.40187450404430414,-1.522670590911465,-0.7265612020186489
-1.8488567447013815,-0.6392518833521877,1.678435014878041,0.3700012902483727
1.495031808627627,0.16370328495464587,-1.436405362975077,-0.5886581193290296
-2.19220874632165,-0.46282201017883634,1.6357182703589728,0.07806074108024272
1.3300797951233554,-0.4144903513914498,-1.242359877258699,-0.3686231371053446
-1.943844235850133,-0.05369217625565035,1.505204462274599,-0.40179204374726435
0.9202653477843552,-0.48787731563971753,-1.1229907644571668,0.0
-1.3827273102210504,0.18218758357868323,1.354512892810435,-0.37430512853643627
0.2688087683302132,-0.5592557067114438,-1.0491316157485866,0.0
-1.3002349860086257,0.4283913803953725,1.2140162198545614,-0.3549559332586736
0.6812077823281826,-0.7198888149419003,-0.9969265260519187,0.0
-1.593097238837357,0.7974801024992211,1.052563046019456,-0.33995000130198816
0.9185893153850958,-1.0471281008693394,-0.955510994140623,0.0
-1.4373155081356097,1.2189542506015703,0.8822069452871883,-0.32712747635742523
0.24430019954267104,-1.3294729080702945,-0.9188013225262398,-1.8065371421016607e-12
-2.2727008163425304,1.4414408218358314,0.7709719885239713,-0.31498585761255926
1.093509237283032,-1.5040191683676514,-0.8832900781177684,0.0
-1.3695103460470968,1.5393598657105854,0.6939290893522564,-0.30245478667165865
1.1370947217507519,-1.5613555987236094,-0.8463853622316818,0.0
-1.387377637143249,1.5650129964420751,0.6324360758317139,-0.28850262335618904
1.4392708990658385,-1.5805184092660305,-0.8054235305087446,0.0
-1.4237644007948396,1.5730738040378978,0.5654571515728766,-0.2717410412733386
1.0183336920007764,-1.5980106416354316,-0.7565887348818252,-1.820433581656289e-12
-1.571239394914632,1.5800496508907107,0.47887107139095525,-0.24968496874498594
1.3301730290431244,-1.614661962303351,-0.692994393382239,0.0
-1.18094620949577,1.5863270010786101,0.35170695139178715,-0.21675112919183837
0.10798546695001113,-1.5364331244984037,-0.5992403320518659,0.0
-0.9508583056576811,1.5552096047602775,0.13205638143450577,-0.1560589644141116
0.8004290249286815,-1.4511958186035827,-0.4291212969502899,0.0
-1.8375335195402347,1.5158056733560754,-0.44047867066729407,1.820433581656289e-12
0.44021622046900455,-1.5790406025011228,0.0,-1.820433581656289e-12
-2.155392171540104,1.5746111257538222,-0.45774377856286863,0.0
1.1734262181464143,-1.629909104226807,0.055074356916028175,-0.014855570518193561
-1.3745574693605114,1.5939190807238188,-0.5037390523679333,-1.820433581656289e-12
0.22842547182625575,-1.5822356842475047,0.2596771427494389,-0.0703163645903281
-1.1982962526625704,1.5759677781613621,-0.6480679218175595,0.0
0.6500176436498473,-1.5333886796756715,0.6986506744197604,-0.1898202977881709
-1.880648666703657,1.5560920934910425,-0.9651617687738595,0.0
1.0207455306517097,-1.6110851336300702,1.2125426229046545,-0.3301943142541857
-1.7190628203840879,1.5878582810419581,-1.3567134084067245,0.0
1.0367848330221008,-1.6224309680472637,1.557499981557942,-0.42461655077022975
-1.6725357271369392,1.5920036582929489,-1.6169935901848123,-1.8065371421016607e-12
1.2003181693262688,-1.6210903454763477,1.6943870493994933,-0.4620889205944008
-1.3986871599767499,1.5914233213417235,-1.720232758658765,0.06843579189467894
0.7907058893262416,-1.5847948872239443,1.7319896133676527,-0.5201904596063411
-1.4188212022761844,1.5777126817978484,-1.744612428294982,0.28892072132284774
1.2117336258240197,-1.5781219810166525,1.7399444620425362,-0.6766863268461576
-1.3383900914420566,1.575333353783662,-1.7499091082391538,0.6821557984632899
0.2269505048516782,-1.562254942427018,1.741827753900539,-0.9542347722122234
-1.680816718425179,1.5692585341186172,-1.7494839652721286,1.0719482613812898
0.755323284128077,-1.6054213820849448,1.7419889286533485,-1.231406344498983
-1.250451953205162,1.586571187948306,-1.7547641247069787,1.30864864149416
0.8799229065234344,-1.5529962495672425,1.743808363960253,-1.4014348432523624
-1.049014121413109,1.5659501519924872,-1.7499682091213378,1.4981868809290995
0.8944095035915623,-1.4893891349160542,1.7426651859096909,-1.5376990740318408
-1.019417933771177,1.5381842675407622,-1.7407096506617141,1.5209624069657617
0.7172219478903135,-1.4608974038450728,1.7402419805452436,-1.5533502784139241
-0.872002114856181,1.5252801977748536,-1.734833700516162,1.5205412357655326
0.32141108063017043,-1.4034788533013325,1.7388828636482996,-1.552501221643743
-0.7587789723886824,1.4958466968739577,-1.7248238429045963,1.520138146883031
-0.1808746555796543,-1.3347151124979588,1.736297461876094,-1.5512980722723086
-1.6848417094737291,1.4555477521920277,-1.7106517588666852,1.519769839989541
0.4145159153454802,-1.5261471627897671,1.7324296636464869,-1.5497279782981612
-1.7083744449164961,1.5609067650441641,-1.738566982972684,1.5194544184945495
1.0406304842170302,-1.5925202565643926,1.741776913737234,-1.5519288766547363
-1.171427084628539,1.589168289035098,-1.7539436024158988,1.5190257893720103
1.0210113431238081,-1.5457911377361033,1.746745942875607,-1.5528686136467325
-1.6839831171731572,1.570542370870256,-1.752107210473824,1.5185348299764276
0.107258814965246,-1.6028792906558997,1.7465150939794356,-1.5523136529494554
-1.5512877804666048,1.594124297170993,-1.7588670100902872,1.5180454720328258
1.0823930398171935,-1.6285335141021537,1.7487811450054302,-1.5524681804272003
-1.286688527386207,1.6037811516379272,-1.7634789015870969,1.5175259160871237
0.9807810301010413,-1.575548323595145,1.7503453162296139,-1.5524164347120344
-1.0537551365639661,1.583712904421831,-1.7586953799998082,1.5169839140629904
0.7777142319951375,-1.506103040985744,1.7492005236555686,-1.551583239009616
-1.7978072576763822,1.5543320192562533,-1.7489964317338198,1.5164535505024983
0.12073447177723057,-1.6108558266175363,1.7466676876235419,-1.5503473395462108
-1.780491502821188,1.5988356980962952,-1.7601629733131832,1.5159536011216375
1.1266979878895977,-1.638718135123126,1.7502581665066936,-1.550858025920005
-1.5337039200946456,1.6090756030332367,-1.7659647325073098,1.515406640446527
0.49895034823210016,-1.6209937391065172,1.7521564160608494,-1.5508788395722948
-1.7250589631754873,1.6026621256133011,-1.7655464920370794,1.5148324471309913
1.05692501465965,-1.6369512232032255,1.752241020887847,-1.5503746687647222
-1.5450635287836316,1.6084594800603822,-1.767381056787581,1.5142534376167804
0.41410930132730667,-1.6220045392328757,1.752964392562442,-1.550047494591679
-0.7853989643105457,1.6030510685132213,-1.766370330066274,1.5136613182967704
0.2581297785580162,-1.4274614611468501,1.752874575169881,-1.5494814857695973
-1.5658729584969018,1.5162030598696954,-1.7404870275467539,1.5130662843746057
-0.015034942066644321,-1.5570539918976807,1.7455978247116493,-1.5468546787665187
0.12400191487358678,1.123301064509956,-1.7534177023953001,1.5125621779507765
-1.4317237151181663,-1.1409630847962526,1.7498798915462603,-1.5475265097109165
0.5622541775927493,0.8769930443335882,-1.6803906742448314,1.51200301983832
-0.9860314833708798,-0.9464656059786637,1.7272162230420007,-1.540522040584209
0.26754492375160044,0.7879711075213067,-1.6090385554386102,1.5117370629446119
-0.8078181148487923,-0.8086739875662203,1.7019222758671186,-1.5328637843121224
-0.5864591722222259,0.6745644859502015,-1.539301619343491,1.5118086291799637
0.1770901251046049,-1.099185821284798,1.6737442372802336,-1.5245487900953192
-1.6802331487740567,1.2724682852743918,-1.6137773070512138,1.5122632783552779
0.8969412680720912,-1.3982328414401255,1.7078939758603222,-1.5338225517281674
-1.2262625855200562,1.4909230867192744,-1.7036960105110739,1.512315600747884
0.5714737319722404,-1.4781571770197632,1.7420561960641405,-1.5429800839826124
-1.215479606005226,1.5346495453572513,-1.74230825107563,1.5119522485395491
-0.08670597788259904,-1.5082346785396887,1.7550896907588747,-1.5460974699948478
0.08761831034825952,1.153988215138465,-1.7565527782584998,1.5114288496257537
-1.8083198727072467,-1.1180196242072733,1.759874553846695,-1.546857304852451
0.842415125329435,0.8330899096895005,-1.684640602011812,1.5108452114549424
-1.6208592619183426,-0.9262495922849957,1.737736930630639,-1.5399845238400647
0.34995796263016704,0.6485318703854503,-1.6126387850311037,1.510548534139761
-1.6956096114701928,-0.7855742332544133,1.7123771223948427,-1.5322932792557507
0.4951163711822247,0.3686331922681045,-1.5394797956660902,1.5105906249673469
-1.4620540120787884,-0.8076318379812344,1.6827824841294106,-1.5235753225607331
0.9832065687491152,0.21086387258692757,-1.5273210310993595,1.5110343100624855
-2.064118434480371,-0.6768774374341784,1.6795081052948797,-1.5223577945484748
1.4497389154189582,-0.1956092063781851,-1.4602949376675027,1.5115539168871601
-0.6855629294214004,-0.6728028174326035,1.6478962164934523,-1.5133639837564605
-0.04241583441140101,0.31125312195505883,-1.4347193149876887,1.5125075183446948
-0.4372514493884719,-0.8678574857787746,1.6365431679214248,-1.5102117265289314
0.4057346523432396,0.45155309987476694,-1.5185913617555917,1.5136462116979772
-0.6985909422840524,-0.8336310387450544,1.684141591778524,-1.5233374582378545
-0.26570598044509747,0.6086243040915821,-1.5420411172729984,1.5142388757694922
0.7029773015999263,-1.3447645570545528,1.698029526914933,-1.5268895182683915
-1.1142163343739129,1.2436061012934785,-1.6921866553971192,1.5146970992215933
0.46887639356591393,-1.582098514042517,1.7606578864945361,-1.543856253407037
-0.8064161164198773,1.1231566441559957,-1.7871181923720423,1.5144073249600314
0.4190830366126962,-2.103587155493873,1.7910191245540306,-1.5517182200009223
0.08917604764986513,0.46653467262171333,-1.8121225390378326,1.5137467302741208
0.32543057341840154,-2.11836292023584,1.7980762831436665,-1.5530327912304842
-0.22116922480813445,0.9150968964667728,-1.8052629893921321,1.5129941287362747
-0.20796032446156915,-1.281868745467233,1.7965286675027847,-1.5519185979005685
-1.2165690277502825,1.3458282794134238,-1.7699017065614706,1.5122554754017372
1.8179885494306491,-1.9417912204078096,1.7872336183944164,-1.5486128015427323
-1.9615390678263007,1.3805460729296768,-1.80594816557324,1.5116317557147496
1.676474177078093,-2.1617792247318084,1.7976889945006795,-1.550853683543522
-0.8125249284160605,1.0735471941145152,-1.8199021626081628,1.5108748838228148
-0.2791500521333783,-1.7669059862174186,1.801537100205502,-1.5512369444704872
0.848406005721655,0.2764814177744519,-1.8274171843871319,1.5100630419693029
0.2040638555993987,-1.9549376399040919,1.8035423799330057,-1.5510986438885006
-1.1508336916206092,1.2046061852161352,-1.837748322302556,1.5092172601615208
1.0809811892845875,-1.8152898608843024,1.8060986173995601,-1.5511136093590687
-1.6675463319171717,1.3464417467552836,-1.8337419338204448,1.5083285981430081
0.9577500709996714,-2.1279574189480783,1.805088485211125,-1.5501157787120432
0.6861320237277225,0.38420381864893766,-1.8437038243474178,1.5074415817281217
-0.9489864408461616,-1.4803400228687402,1.8074425728520425,-1.5500616821059732
-0.08797637967249089,0.5717014601364384,-1.7986017550353672,1.5065124868886581
0.5933489042377823,-2.101144786582603,1.7961033979306638,-1.5461284139828284
0.13010133237413873,0.47311161033060445,-1.8386955181669327,1.5057195609346228
-0.5694876753417454,-1.6366539095296897,1.8065317330801869,-1.548321146731002
0.5640215148363149,0.564351265221832,-1.8174027173350844,1.5047844780489446
-0.8583514560291321,-1.3123140435204923,1.801273467143332,-1.546085559272807
0.9207838707077498,0.427865768666906,-1.765357017703024,1.503906520741308
-1.2785647925200905,-1.0881082308440395,1.7874635731424118,-1.5414292690310072
1.3408893597562106,0.07899316355478805,-1.7043364815336313,1.503202440449174
-0.882869062253831,-1.0784806352370468,1.7693876948108076,-1.5355960922402023
-0.07820788989945723,0.3613772952035149,-1.6884039425839041,1.5027369970664797
0.5165038425022045,-1.7508088791118117,1.7654028652991183,-1.5337250067419346
0.10973723835556792,0.41242541326619614,-1.8014039780528077,1.5023364463492954
-0.6276276087326412,-1.567649387295753,1.8011120417315551,-1.5429307041666167
1.0530985168165732,0.2987394180884423,-1.8206922793420839,1.5014823847384866
-1.7091089712240308,-1.1585688171794664,1.8064761898054518,-1.5436271061981939
2.084447541652121,-0.1648220172896416,-1.7372431532406856,1.500551804359384
-2.373394867170875,-0.7717261171355857,1.783474482674677,-1.5363611581277516
2.2665045620519213,-0.49378329714901525,-1.5938527626506822,1.4999176945628985
-2.4755250213077553,0.3425712169212915,1.416552193027403,-1.5214925990491075
2.2376423764716016,-1.8364463763891303,-1.2942710098763748,1.499956430056486
-1.9405005902835357,0.965546020452074,1.0803554977533818,-1.474583446472899
1.2352840163955692,-1.969469827077026,-1.1594174566978632,1.5022109556696275
-0.7160556891000571,0.4689787168480358,0.9628304368080076,-1.4470265431665281
0.9182301634748422,-1.9404764816498596,-1.0745500675137127,1.5058428994588873
-0.7581123187396985,0.6954441730851131,0.8748644690320685,-1.4286887408555509
0.5341369312793978,-1.6177258465242312,-1.0126251506176989,1.5104496919608896
-0.6385611253290209,0.6436447328009408,0.8356046985244717,-1.4151961083369322
0.4447353002499387,-1.590020775994962,-0.962487967715372,1.5158177934321893
0.22995846964162198,0.43029033419849505,0.7801027539536945,-1.4043503724757262
-1.0398619569291818,-1.0723766064814582,-0.918085779127694,1.5008822570056124
0.3456535126142642,-0.07093055868561605,0.8216040534205238,-1.3794961475092897
1.0885071324714226,-1.0865362571360402,-1.1729251710922435,1.467590213106795
-1.4365493440014085,0.6852978834916388,0.786179233444191,-1.427560455945078
1.518407121244537,-2.0865015318107933,-1.0711453861722333,1.5105039326780327
-1.0864840270674692,1.016167713249205,0.856981785834986,-1.4335406079027966
-0.15121873340325268,-1.270816055640891,-0.9984219412500939,1.51024163023084
1.5676488131122206,-0.05670868414473259,0.8633734679866978,-1.4132330336552885
-1.2597612892264862,0.40776412158993275,-1.3479998172092111,1.4845184903596242
0.19959243421125525,-0.9922376908104604,1.5731624591490418,-1.4776759188094197
0.09011310036458256,0.25281085113570695,-1.5102648308471032,1.540995195160394
0.0975083326502033,-1.0504008891173298,1.6710592212924786,-1.5447918911329783
-0.8416445757681409,0.42435778773427574,-1.6016987038876211,1.5421661454830506
1.6409939031713403,-1.542630888038762,1.714807531292441,-1.5571118379223958
-2.233690570027964,1.0338059870386118,-1.7332938020485977,1.5425219427305534
1.3558694023177413,-1.7053957879967117,1.7637619986607462,-1.570521154829279
-0.1701807872265165,0.31187522822053093,-1.794533421811062,1.5423326732419944
0.3691136064306687,-1.266393316588105,1.7821232024976301,-1.57530827152755
-1.214577695585097,0.8823399102191632,-1.7382076108393807,1.5419349612251412
0.6421641088823771,-1.1448860837423502,1.7663644228394502,-1.570456439878774
-0.4705776844124138,0.33018143207515976,-1.699283633316256,1.5417228880196387
1.1686522523871683,-1.4117033336237856,1.7548318777203247,-1.5668061318081787
-0.7286368826969659,0.8869539133920834,-1.7695297482702241,1.5416544574959719
-0.13351065558748743,-0.9686455018085344,1.7776245075156512,-1.5728103043175252
0.6126182115451245,0.037875681625826364,-1.6599008841631646,1.5413315234287857
-0.5465983442662021,-0.8083673704300968,1.7429264511474425,-1.5626609383098014
0.015805753947336285,0.06016739469860256,-1.5756859426242942,1.5414199270282247
0.37794914213952135,-0.9934937799608167,1.7111116186201167,-1.55345915309833
-1.216035827233238,0.4345614614454981,-1.6439181075669762,1.5418973469899322
1.9188170821258481,-1.6739246227681732,1.7410478806279548,-1.5614890009970877
-2.2127660701225618,1.3349677574472125,-2.016614990702563,1.5420588862449187
1.1658970292549977,-2.1008023376308036,1.8352128907103058,-1.5878165834733622
0.8374799376886232,0.6170210982026965,-2.2019729163655017,1.5411249478989644
-1.14968330251631,0.5602124097562827,1.0362532032562155,-1.5873710304095145
0.7728061130216121,-1.5078593702126988,-1.3561784956054532,1.5401669436984222
-1.5833321059927226,0.8145987540164519,1.1189250210677992,-1.5195939388843107
1.067930853217832,-1.7597883253378164,-1.1683463425420337,1.5420116218099034
0.16398115212202602,0.827779657911046,0.43589041001241663,-1.4818545698060555
0.2923871016557303,0.034726585858900524,-2.103813631222883,1.5390915524201714
-0.6958954626247675,0.17651087417495148,0.8981973301690317,-1.5880072919318293
0.33989007211603944,-0.9187765387752778,-1.7461513338712369,1.544431045206019
0.1073777141467994,0.4353332832820182,0.9910623010726619,-1.5732026917806112
-1.0324444126045755,-0.057690776142968005,-1.7899491393412845,1.544212711747562
0.754193193538195,-1.09181079454695,1.4809927511637233,-1.5765233279293662
0.8710716472187459,0.7134095036342583,-2.2089324183786863,1.5438467992436247
-1.1153179169620089,0.8295376418952812,0.8795708914509647,-1.5925757901739843
-0.2627749661043328,-1.3959322691438023,-1.2934979535971702,1.5427955968354439
1.1061167353353885,-0.09223329002234497,1.0425871192411162,-1.509639907114469
-0.1254487606484452,0.9748797103386568,-1.9974416646004995,1.5451509635856024
-0.9820686635251065,-0.14448713579542072,1.3207229557388838,-1.589332142168363
0.8294486734863731,-0.8736539445714842,-1.2681953065943836,1.54429412495378
-0.7430838272432181,0.7530666940709382,1.0820254666182654,-1.5057243972984984
0.0193942230918693,-0.6546412424982746,-1.0514632542488038,1.5468642268010455
-0.2693752909138852,-0.04168591975263054,1.0500002191180127,-1.4562374520307202
0.764389625228012,-0.27530025929639107,-1.3637314902343445,1.509165798130631
0.1181813962335189,0.7595909968820057,0.5659231985908287,-1.4996295066558905
-0.8550858267582365,0.11339485395668455,-1.774572423112106,1.5444403475723663
0.7435230469035143,-0.8593131709945645,1.401016186450956,-1.576406959733884
-0.45683035870384836,0.7404148956789108,-1.8628902074628617,1.5524953471861702
0.36456398157400927,-0.4599023589765139,1.3853884429425039,-1.5884866497041483
-0.41520283489712756,0.36212394645330664,-1.583865288741886,1.5519970269127696
0.07049913310433827,-0.41744516208785987,1.5423497835137394,-1.5632286035285567
-0.796314213760567,0.06870692318879358,-1.2827471570190623,1.552503569608939
0.7963843702773142,-0.797872211853511,1.311057550715838,-1.515545491078868
0.8635153043562482,0.7952577737876382,-1.9464927443490385,1.5546374709720547
-1.91772941164243,0.862379856111128,0.7553020253943385,-1.5949909648874123
1.6175605033599374,-1.9188652588219022,-1.318364883318448,1.5542880832246475
-0.6530392782893241,1.6168847416916945,0.35431093081722836,-1.524134707058763
0.2991395475747824,-0.845238004853158,-1.5271684628890903,1.5564576527735898
-0.04140745905989608,0.5207596527575863,0.7540152821718764,-1.5598924340431406
-0.5445059350870909,-0.15010281386065072,-1.6603028605531684,1.5572743144759205
0.6900389994874458,-0.5340712759423666,1.133667736062344,-1.5759806680181274
-0.43012556237531424,0.6979363846921255,-1.9765577235003755,1.557479632219774
-0.30450097869830633,-0.422158866836006,1.059782009718181,-1.5929245698106194
0.4462364346866214,-0.2982619639332607,-1.8278452996168657,1.557015340220036
-0.23916643810955365,0.4511975959475891,0.5237963007583797,-1.5883577977998053
0.6018093812306963,-0.23443725520084147,-2.1779335738591037,1.5567144348451072
0.02922416448942158,0.6056443655261855,0.2827106062543869,-1.5763067167639864
-1.284404480728367,0.03300592781378494,-1.9308121085616041,1.5568840342779566
1.1156254921467053,-1.2811142384129452,1.1067306870634188,-1.572468760078359
-0.7133680761942325,1.1177109144515842,-2.2043497836807298,1.5572141587149133
0.5695304986914077,-0.7110290665288369,0.6707023275402633,-1.581737132198357
0.32937812359635604,0.5712330202062899,-2.252033414493656,1.55718670360144
-1.136961631094553,0.3310461543021349,0.4968425679468379,-1.5916667002395752
0.5362195887888187,-1.1354175319925859,-1.5315211130521293,1.5567603978549518
0.9702041563897743,0.537242448816083,0.37059648384892435,-1.560715750616362
-1.8244198645240963,0.9711994762123581,-2.040298067958151,1.5575558320017717
0.6877105222757073,-1.8233654007662763,1.3527003916141511,-1.6022835790200243
0.7272723267611922,0.6883139273618363,-1.9841732629260298,1.5567198447874318
-0.38654073263085764,0.7278835681197563,0.3943977717057087,-1.59842369608488
-0.5288331706833398,-0.38592327521007336,-1.529037671725544,1.5560024646177948
0.3026313053056045,-0.5283413041073203,1.0761552107640675,-1.5597574956495077
0.3793507839959942,0.303005601581169,-1.4639836628156842,1.556806914686614
-0.5615214964204863,0.37969431675589504,0.8025984245781554,-1.5513366484366544
0.0796349241996717,-0.5680858621150882,-1.0108371977263622,1.5579789157250234
-0.08525800402642893,0.09223724612438639,0.7783542397476123,-1.4539781670188716
0.3522830172576644,-0.0917512036190049,-0.9894274351947718,1.4929517434009827
-1.1853139550934524,0.35262662420438695,0.5662285153582345,-1.4008402775563447
0.9482826634920248,-1.1849942391508081,-0.9150985318094196,1.4387094717080573
1.200292075597183,0.9484842674369983,-0.27590192519379336,-1.3379187802475814
-1.4694397221177666,1.2005127003813163,-1.8880917125787873,1.3950253972707478
0.5608335450847731,-1.7103142807359333,1.2743919328620572,-1.4818852564320173
-0.7226980766873752,0.6608521497044142,-1.5690105350609815,1.5092546934224207
0.6952900459823524,-0.7386802289966833,0.8577366722848406,-1.532242914551016
-0.2723346801049415,0.71454401869892,-1.9007210336106384,1.5499177522058771
1.0431022154762706,-0.25287510194215407,0.47591804085380957,-1.5884212249221072
-1.1851979008738427,1.0588811817149995,-1.9292755475915193,1.5689610314851306
-0.027034573076632516,-1.4311824191472127,1.2424775882257475,-1.593444469180249
0.5291415120804565,0.11700862746496025,-1.4071401518775426,1.5689473598283918
-0.3462362346249894,0.5036003825751947,0.3586636634039599,-1.5567564243349228
0.3569395923654638,-0.3136102630012617,-1.5205391901106884,1.567512699786874
-0.8091359763973294,0.38306521916061115,0.41144039634892376,-1.582025862160363
1.3467418864734422,-0.7847236091392297,-1.472508118204046,1.5707177213590975
-0.5836153809313744,1.364192848758104,0.08736939245591935,-1.5824015570401304
0.5548941574766381,-1.0394174002497776,-1.177030708514023,1.571198042685109
-0.902770880482465,1.0660025605614514,0.320261185991072,-1.508274627522334
-0.09056759774265496,-1.1418402656769064,-0.6697578920074638,1.5251988697592522
0.6624909987773575,0.08334535768118362,0.1612624702022228,-1.2911119520711927
-1.163656987606711,0.6082278664221871,-1.0211883474642887,1.368795705791945
1.203785401884319,-1.137141256297325,0.5710830393907272,-1.322225298219957
0.03064408833251527,1.2211931759879406,-1.6948006013775383,1.3901268676592002
-1.6018176955206593,0.050635975402742416,0.5679162165407192,-1.4632081301144928
1.1203850630867287,-1.5842989177749218,-0.8994891891645315,1.476424539619942
0.6884323530197562,1.1307395599017702,-0.2762138755394635,-1.3617145801394115
-0.9798609007403694,0.700182071184401,-1.446208116010595,1.4160863107871906
-0.3657957390677875,-1.298737574954438,1.0322169183416743,-1.4497887626947072
1.514095213738136,-0.15481826566750384,-1.2093968463974287,1.4649047045661094
-1.4833815223324585,1.453078535524822,-0.07721110812752463,-1.4401580106937772
0.604056825135944,-1.4435953328023057,-0.397295173472349,1.284680469201438
-0.08323701909798102,0.629356488406117,-0.9834062608700015,-1.0400878061847516
-0.2876871408726931,-0.05816240883393987,0.260941371078299,0.8403060933148562
0.13898583313296453,-0.26637444551739936,-0.9983524807843998,-0.8332961699587903
0.4708120259905118,0.15622594232671005,0.20264653904636848,0.6052070790997129
-0.6480497622048937,0.48612332282201975,-1.1557670845203867,-0.6678108691509603
-0.6436238709686742,-0.733353545802807,0.7802014286107282,0.29185822814273327
0.9836805306000482,-0.52057611124043,-0.9634578132921873,-0.47394850191536314
-0.19477570504949143,0.939813656813073,-0.35431921457591314,-0.21045985499582465
0.5914918076499993,-0.18031559647418924,-0.6927050688645968,-0.4128187611093257
-0.39737266926624226,0.6034331972515296,-0.18857752238416284,-0.5462448012294762
-1.1364841682776992,-0.38566091764009797,0.09427943540504322,-0.17606710270081505
0.6758147639621878,-1.1271209992154225,-0.9528333776669435,-0.25712115967718074
1.126124765009913,0.6819437050909314,-0.22836558683465275,-0.32626768141200435
-1.8621936208761534,1.132318081681883,-0.864044373818613,-0.3262676814083496
1.548036106311207,-1.8554098192810544,0.76709290994445,-0.6215725711917847
-1.2330293088145132,1.5519139426319488,-1.9126219545282908,0.5574804539707015
1.0705901422568087,-1.228275711043741,0.741509816058832,-0.8627788848154961
-1.0117520651921403,1.0737245405412443,-1.4360998874952962,0.9518499450192837
0.2989447372162791,-1.0083379323700405,0.8414910401069192,-1.1222652618075837
0.41917380486860567,0.3013075801430498,-1.1507252405669772,1.2059403118639274
-0.6621733812167325,0.4213390851964938,0.25182179794054693,-1.227482822318168
0.5629995399289874,-0.6601346841474295,-0.7588296281284407,1.2847044218926438
-1.0824883540342873,0.564512980048952,0.023480347217673794,-1.1534448909705173
1.3853333878838399,-1.081016843699472,-0.5928350548687898,1.2321577154870842
-0.2941806197362351,1.386306777087759,-0.7228649919754164,-1.0168632703360936
-0.8803900916140164,-0.29302912722642976,0.16279874692412347,0.7347173735277412
0.11190072674979581,-0.8794531242643563,-0.6577557626361422,-0.7812074898698284
1.427722473639236,0.11255795753468498,-0.28256962877057606,0.6485087845079774
-1.9732183825366205,1.4282963719539767,-1.1430269457863758,-0.7055291308423383
1.3722426217158132,-1.9725453572994354,1.0576751986569966,0.07099231864941591
0.1703449856141043,1.3726150864581605,-1.9110352599307152,-0.49984439944527526
-0.6505596057927795,0.17078787948303037,0.8226008839914924,-0.5096886890263935
0.13524999561312329,-0.8773224811728072,-0.13837614579874977,-0.05780360489021946
-0.34808577210159747,0.3922977429493282,-0.8255330582854704,-0.3140927112968227
0.8162733691101471,-0.4706849309325694,0.2846892291057038,-0.2801501781577718
-1.2571518766003031,0.8283140588491906,-0.9043705322223261,-0.04287726371695844
0.9452070557051758,-1.2446930790213309,0.666197154955685,-0.4456466985830038
-0.3054274618393476,0.953218313231497,-1.4108907417607341,-0.029122866202664344
0.1614302283147155,-0.2968009916618746,0.8445438489453937,-0.798333428701886
0.12816288487391964,0.16836482385670515,-0.4124990195338998,0.1983399654276116
